,val_loss,val_acc,loss,acc,lr,experiment,epoch
0,0.5188789239525795,0.9052703857421875,0.7010136556625366,0.8450922546386719,9.999999747378752e-05,0.0,0.0
1,0.46897647172212603,0.9283682250976563,0.5637586830854416,0.8974988403320312,9.999999747378752e-05,0.0,1.0
2,0.4596756502985954,0.9333971405029297,0.5137595595121384,0.9113736877441406,9.999999747378752e-05,0.0,2.0
3,0.4503242176771164,0.9345186614990234,0.490118833899498,0.9167493896484376,9.999999747378752e-05,0.0,3.0
4,0.4537713634967804,0.9370722961425781,0.4708383823633194,0.9211830139160156,9.999999747378752e-05,0.0,4.0
5,0.44731385111808775,0.9371495056152344,0.4547779327630997,0.9248443298339843,9.999999747378752e-05,0.0,5.0
6,0.4646954619884491,0.9355595397949219,0.4436874918937683,0.9286539306640625,9.999999747378752e-06,0.0,6.0
7,0.46158607929944995,0.9360063934326172,0.43827145302295684,0.9293984069824218,9.999999974752427e-07,0.0,7.0
8,0.3994872710108757,0.9130388641357422,0.6044493308067321,0.8650057373046875,9.999999747378752e-05,1.0,0.0
9,0.32954288959503175,0.9302980041503907,0.4384814752340317,0.9062398071289063,9.999999747378752e-05,1.0,1.0
10,0.32328698635101316,0.9352763366699218,0.39463258266448975,0.9149818725585938,9.999999747378752e-05,1.0,2.0
11,0.3445240917801857,0.9351052856445312,0.36864090502262115,0.9202651672363281,9.999999747378752e-05,1.0,3.0
12,0.3233047851920128,0.9359093475341796,0.3409181458950043,0.9260935668945313,9.999999747378752e-06,1.0,4.0
13,0.3223598638176918,0.9364317321777343,0.3349372602701187,0.9272807312011718,9.999999747378752e-06,1.0,5.0
14,0.3273235163092613,0.9359730529785156,0.3282661898136139,0.9285270690917968,9.999999747378752e-06,1.0,6.0
15,0.3298879450559616,0.9358687591552735,0.3249248214960098,0.9292672119140625,9.999999974752427e-07,1.0,7.0
16,0.5157273891568184,0.9070052337646485,0.7157705874443054,0.8345390625,9.999999747378752e-05,2.0,0.0
17,0.3912040886282921,0.9226445007324219,0.4755000013113022,0.8976030578613281,9.999999747378752e-05,2.0,1.0
18,0.3932082772254944,0.9287724304199219,0.39941108918190005,0.9136151733398438,9.999999747378752e-05,2.0,2.0
19,0.3457507911324501,0.9315582275390625,0.3717768733501434,0.9193550109863281,9.999999747378752e-05,2.0,3.0
20,0.29791498601436617,0.9386614227294922,0.3507620210647583,0.9236204833984375,9.999999747378752e-05,2.0,4.0
21,0.36957752853631975,0.9311818695068359,0.32967307674884794,0.9280864562988281,9.999999747378752e-05,2.0,5.0
22,0.3320321151614189,0.9371674346923828,0.30748116517066953,0.9327945861816406,9.999999747378752e-06,2.0,6.0
23,1.3720589697360992,0.7967904663085937,1.386787760734558,0.7748514709472656,9.999999747378752e-05,3.0,0.0
24,1.3579212546348571,0.7970749664306641,1.366199824333191,0.7802208557128906,9.999999747378752e-05,3.0,1.0
25,1.3443024098873138,0.7965386962890625,1.353178922176361,0.779705810546875,9.999999747378752e-05,3.0,2.0
26,1.3429141342639923,0.7968269348144531,1.346222122192383,0.7791068725585938,9.999999747378752e-06,3.0,3.0
27,0.5467306298017501,0.8966678619384766,0.7658895719051361,0.8229010620117188,9.999999747378752e-05,4.0,0.0
28,0.3515560808777809,0.9260523986816406,0.5518047263622284,0.8874280090332032,9.999999747378752e-05,4.0,1.0
29,0.36118354260921476,0.9273996734619141,0.41736569786071775,0.9101635437011719,9.999999747378752e-05,4.0,2.0
30,0.2945434156060219,0.9385557556152344,0.3799434095621109,0.9175535888671875,9.999999747378752e-05,4.0,3.0
31,0.3378020256757736,0.9344895935058594,0.35380715775489807,0.9229296875,9.999999747378752e-05,4.0,4.0
32,0.35631081759929656,0.9349652099609375,0.33025873672962186,0.9278862609863281,9.999999747378752e-06,4.0,5.0
