,val_loss,val_acc,loss,acc,lr,experiment,epoch
0,0.6800126147270202,0.7969827270507812,0.8908388102054596,0.7698500061035156,9.999999747378752e-05,0.0,0.0
1,0.6446911257505417,0.7965664672851562,0.8964660906791687,0.7746983337402343,9.999999747378752e-05,1.0,0.0
2,1.3807946419715882,0.7994733428955079,1.385659830570221,0.7705964660644531,9.999999747378752e-05,2.0,0.0
3,0.6695586544275284,0.7969961547851563,0.8786560130119324,0.7674058532714844,9.999999747378752e-05,3.0,0.0
4,0.6133092910051345,0.8709308624267578,0.815503134727478,0.797642822265625,9.999999747378752e-05,4.0,0.0
5,0.879842991232872,0.7971693420410156,1.1615804040431976,0.7671163940429687,9.999999747378752e-05,5.0,0.0
6,0.6454308706521988,0.7970008850097656,0.9072946071624756,0.77610107421875,9.999999747378752e-05,6.0,0.0
7,0.8571858781576157,0.8449137115478516,0.9559507763385773,0.7843228149414062,9.999999747378752e-05,7.0,0.0
8,0.8061944824457169,0.7973738098144532,1.0320599257946015,0.7688340759277343,9.999999747378752e-05,8.0,0.0
9,0.5695071220397949,0.8610128784179687,0.7930304861068725,0.808704833984375,9.999999747378752e-05,9.0,0.0
10,1.383536149263382,0.7968566131591797,1.4313784432411194,0.7410537719726562,9.999999747378752e-05,10.0,0.0
11,0.6715798699855804,0.7970056915283203,0.8691839456558228,0.7717494201660157,9.999999747378752e-05,11.0,0.0
12,0.6841170448064804,0.7972953796386719,0.914854394197464,0.7754112243652344,9.999999747378752e-05,12.0,0.0
13,0.686589161157608,0.8618079376220703,0.8442498195171356,0.7978680419921875,9.999999747378752e-05,13.0,0.0
14,0.6599555659294128,0.7966602325439454,0.9821500778198242,0.7685173034667969,9.999999747378752e-05,14.0,0.0
15,1.3833882355690001,0.7947599029541016,1.3879611921310424,0.6990048217773438,9.999999747378752e-05,15.0,0.0
16,1.3835054457187652,0.797110595703125,1.41806587934494,0.7329393005371094,9.999999747378752e-05,16.0,0.0
17,0.5820252704620361,0.8735416412353516,0.8002450180053711,0.8098260498046875,9.999999747378752e-05,17.0,0.0
18,0.9566145843267441,0.7966447448730469,1.084867434501648,0.7684318542480468,9.999999747378752e-05,18.0,0.0
19,0.5836802077293396,0.8793738555908203,0.7549653220176696,0.8233396911621094,9.999999747378752e-05,19.0,0.0
