,val_loss,val_acc,loss,acc,lr,experiment,epoch
0,12.043671531677246,0.5379837036132813,12.884754867553712,0.5016755676269531,9.999999747378752e-05,0.0,0.0
1,12.95540982246399,0.5134886169433593,13.992968158721924,0.48323638916015627,9.999999747378752e-05,1.0,0.0
2,16.774003505706787,0.39914344787597655,17.997432804107667,0.36262237548828125,9.999999747378752e-05,2.0,0.0
3,8.84841959953308,0.6233633422851562,9.89254861831665,0.5830203247070312,9.999999747378752e-05,3.0,0.0
4,9.411121368408203,0.6188185119628906,9.87168348312378,0.5948291015625,9.999999747378752e-05,4.0,0.0
5,8.98765995979309,0.6256422424316406,9.919677047729492,0.592711181640625,9.999999747378752e-05,5.0,0.0
6,9.67776668548584,0.586558837890625,10.375912647247315,0.5595889282226563,9.999999747378752e-05,6.0,0.0
7,14.145944633483886,0.49168197631835936,15.294702167510986,0.45092330932617186,9.999999747378752e-05,7.0,0.0
8,15.833084659576416,0.4321649169921875,16.851444129943847,0.3991937255859375,9.999999747378752e-05,8.0,0.0
9,8.839541721343995,0.6378001403808594,9.362947540283203,0.6149659729003907,9.999999747378752e-05,9.0,0.0
10,12.910810718536377,0.5138413238525391,13.779769954681397,0.4826106262207031,9.999999747378752e-05,10.0,0.0
11,13.29095669746399,0.51663330078125,13.492364597320556,0.5020307922363281,9.999999747378752e-05,11.0,0.0
12,15.582609157562256,0.44864128112792967,17.521626510620116,0.386539306640625,9.999999747378752e-05,12.0,0.0
13,10.795560359954834,0.5648560333251953,10.97093900680542,0.5483236694335938,9.999999747378752e-05,13.0,0.0
14,9.171768798828126,0.6194343566894531,10.080600719451905,0.5873628234863282,9.999999747378752e-05,14.0,0.0
15,11.378931894302369,0.5678838348388672,11.965918235778808,0.5444947814941407,9.999999747378752e-05,15.0,0.0
16,7.510247468948364,0.6537138366699219,8.059543266296387,0.6291941833496094,9.999999747378752e-05,16.0,0.0
17,19.043017673492432,0.37439918518066406,20.124372329711914,0.3370201110839844,9.999999747378752e-05,17.0,0.0
18,8.252933750152588,0.6432464599609375,9.158016862869262,0.6122412109375,9.999999747378752e-05,18.0,0.0
19,11.145140848159791,0.5675545501708984,11.49829860687256,0.5472120666503906,9.999999747378752e-05,19.0,0.0
