,val_loss,val_acc,loss,acc,lr,experiment,epoch
0,0.4632752737402916,0.9008602905273437,0.9760739040374756,0.8307949829101563,9.999999747378752e-05,0.0,0.0
1,0.4309492015838623,0.905667724609375,0.7521815526485444,0.8550172424316407,9.999999747378752e-05,1.0,0.0
2,0.37848255574703216,0.9203443908691407,0.6031164920330048,0.8740809631347656,9.999999747378752e-05,2.0,0.0
3,0.4454980605840683,0.9039259338378907,0.8435353231430054,0.8401055908203126,9.999999747378752e-05,3.0,0.0
4,0.4513333058357239,0.9024616241455078,0.8348915815353394,0.8295083618164063,9.999999747378752e-05,4.0,0.0
5,0.6569843614101409,0.8573051452636719,0.9014463186264038,0.8104322814941406,9.999999747378752e-05,5.0,0.0
6,0.48894806861877443,0.8959492492675781,0.9936014366149902,0.8276242065429688,9.999999747378752e-05,6.0,0.0
7,0.5761010777950287,0.8724826049804687,0.8437833344936371,0.8134898376464844,9.999999747378752e-05,7.0,0.0
8,0.41028689354658127,0.9113961791992188,0.7577164953947068,0.8464683532714844,9.999999747378752e-05,8.0,0.0
9,0.4721688643097878,0.8999056243896484,0.7580804896354675,0.8377531433105468,9.999999747378752e-05,9.0,0.0
10,0.4437879633903503,0.9058362579345703,0.6972561889886856,0.8599205017089844,9.999999747378752e-05,10.0,0.0
11,0.4227615827322006,0.91026123046875,0.6792450332641602,0.8596194458007812,9.999999747378752e-05,11.0,0.0
12,0.3956657227873802,0.9150478363037109,0.6377563703060151,0.8646669006347656,9.999999747378752e-05,12.0,0.0
13,0.4222687491774559,0.9092769622802734,0.7426427912712097,0.8490231323242188,9.999999747378752e-05,13.0,0.0
14,0.47089342087507247,0.8979214477539063,1.145108575820923,0.8223918151855468,9.999999747378752e-05,14.0,0.0
15,0.44167245835065844,0.9056462097167969,0.789899674654007,0.8532420349121094,9.999999747378752e-05,15.0,0.0
16,0.42404022067785263,0.9082952880859375,0.8211087328195572,0.8388633728027344,9.999999747378752e-05,16.0,0.0
17,0.4431078973412514,0.9044871520996094,0.9946326196193696,0.8380899047851562,9.999999747378752e-05,17.0,0.0
18,0.4542000934481621,0.9006935119628906,0.9238346898555756,0.8423921203613282,9.999999747378752e-05,18.0,0.0
19,0.4384709715843201,0.9092766571044922,0.7763458877801895,0.833519287109375,9.999999747378752e-05,19.0,0.0
