,val_loss,val_acc,loss,acc,experiment,epoch
0,25.68372657775879,0.2032647705078125,24.968266944885254,0.225458984375,0.0,0.0
1,1.054100504219532,0.7672905349731445,1.767598408460617,0.6331562805175781,1.0,0.0
2,4.505063540935517,0.2030615234375,6.0374220275878905,0.22575790405273438,2.0,0.0
3,7.936363942623139,0.20739093780517578,14.042709636688233,0.22578857421875,3.0,0.0
4,1.0210018289089202,0.7744313049316406,1.8502861309051513,0.6263479614257812,4.0,0.0
5,25.68513454437256,0.2032210922241211,24.849544868469238,0.229141845703125,5.0,0.0
6,25.681637258529662,0.20332958221435546,24.82288963317871,0.22996871948242187,6.0,0.0
7,0.9401586028933525,0.7920150375366211,1.2374259161949157,0.7102139282226563,7.0,0.0
8,1.189239708185196,0.7003927230834961,1.587164204120636,0.6101310729980469,8.0,0.0
9,1.8706758725643158,0.5253239822387695,5.564872088432312,0.3478248596191406,9.0,0.0
10,5.069346220493316,0.3617195510864258,8.494574918746949,0.3059500122070313,10.0,0.0
11,3.7751801204681397,0.20329689025878905,5.828410792350769,0.2301043701171875,11.0,0.0
12,9.592972874641418,0.2995273971557617,13.67844165802002,0.2632420349121094,12.0,0.0
13,6.031013104915619,0.47355979919433594,8.73270092010498,0.3940541076660156,13.0,0.0
14,3.9205820286273956,0.45530052185058595,7.876168804168701,0.34292572021484374,14.0,0.0
15,1.1069457477331162,0.7491035842895508,1.6007831287384033,0.6171693420410156,15.0,0.0
16,1.2260265034437179,0.7605473709106445,1.6489848065376282,0.7282594299316406,16.0,0.0
17,1.041265293955803,0.7821529006958008,1.6023973083496095,0.6912998962402344,17.0,0.0
18,1.0933806949853897,0.7735102462768555,1.3727050495147706,0.7442417907714843,18.0,0.0
19,25.68151195526123,0.2033334732055664,24.78329746246338,0.2311968994140625,19.0,0.0
20,4.70472409248352,0.21398311614990234,9.42705394744873,0.23771759033203124,20.0,0.0
21,25.678360176086425,0.20343124389648437,24.83947078704834,0.229454345703125,21.0,0.0
22,3.8554028499126436,0.20325542449951173,7.548086657524109,0.22762191772460938,22.0,0.0
23,3.509106559753418,0.432607421875,9.601485695838928,0.3108343505859375,23.0,0.0
24,1.1507761174440383,0.7788872528076172,1.7369367122650146,0.7124017333984375,24.0,0.0
25,4.926478140354156,0.2901692199707031,7.9570568180084225,0.2850860595703125,25.0,0.0
26,10.833995566368102,0.20308197021484375,14.025272941589355,0.226776123046875,26.0,0.0
27,25.67412120819092,0.20356273651123047,24.826485481262207,0.229857177734375,27.0,0.0
28,25.68492188453674,0.20322769165039062,24.968965454101564,0.22543731689453125,28.0,0.0
29,4.261255323886871,0.2032905960083008,9.6176113986969,0.22934844970703125,29.0,0.0
