,val_loss,val_acc,loss,acc,experiment,epoch
0,0.38310188353061675,0.9242733383178711,0.5519075818657875,0.8811085205078125,0.0,0.0
1,1.3307284086942672,0.7967474365234375,1.3606065542697907,0.7698150939941406,1.0,0.0
2,0.484877435863018,0.9231118774414062,0.7459612537622452,0.8152849197387695,2.0,0.0
3,0.4993409280478954,0.9103237152099609,0.6753952968120575,0.8566370620727539,3.0,0.0
4,0.4064423231780529,0.9181485748291016,0.5612842878699302,0.8786379928588868,4.0,0.0
5,0.486120825111866,0.9193693161010742,0.6444806317389011,0.871238037109375,5.0,0.0
6,0.5439709928631783,0.9060412979125977,0.6347284922301769,0.8751817245483399,6.0,0.0
7,1.3310964983701705,0.7967645263671875,1.3615013673305512,0.7687153778076172,7.0,0.0
8,0.507192297577858,0.892540626525879,0.5461415471732617,0.8827588500976562,8.0,0.0
9,0.42572372034192085,0.9182251739501953,0.5696111642122269,0.8771808776855469,9.0,0.0
