,val_loss,val_acc,loss,acc,experiment,epoch
0,0.531681040674448,0.8927119827270508,0.5641527181863785,0.8794892883300781,0.0,0.0
1,0.4167050528526306,0.9097312545776367,0.6386868774890899,0.8710263061523438,1.0,0.0
2,0.41315756052732466,0.9082693862915039,0.7898387831449508,0.8304779052734375,2.0,0.0
3,0.39584916591644287,0.9156076431274414,1.231248254776001,0.7870877075195313,3.0,0.0
4,0.45260687068104744,0.9031338500976562,0.6101617348194123,0.865255126953125,4.0,0.0
5,0.4153413221240044,0.9073141860961914,1.182592813372612,0.794859619140625,5.0,0.0
6,0.40974021807312966,0.9131443786621094,0.6027350115776062,0.873397216796875,6.0,0.0
7,0.4340113878250122,0.9064108657836915,0.6677062159776688,0.8669132995605469,7.0,0.0
8,0.48070153057575227,0.8901462173461914,0.8974952793121338,0.8124009704589844,8.0,0.0
9,0.41276476219296454,0.915050277709961,0.5825309866666794,0.8752183532714843,9.0,0.0
10,0.4059741774201393,0.9131529617309571,0.6251940435171127,0.87100830078125,10.0,0.0
11,0.3980039927363396,0.9140651321411133,0.5903838843107223,0.8696368408203125,11.0,0.0
12,0.4079487375915051,0.9126105880737305,0.6450345265865326,0.8673194885253906,12.0,0.0
13,0.4127235147356987,0.9105119705200195,0.9636233407258987,0.7973124694824218,13.0,0.0
14,0.43861487045884134,0.9089577102661133,0.5487502032518387,0.8842903137207031,14.0,0.0
15,0.41713515639305115,0.9123323440551758,0.7273040431737899,0.8276953125,15.0,0.0
16,0.4178790614008904,0.9098044586181641,0.9454213917255402,0.8011590576171875,16.0,0.0
17,0.3993489548563957,0.9144785690307617,0.7732869112491607,0.8272337341308593,17.0,0.0
18,0.41670550391077993,0.9096445083618164,0.5781229484081268,0.8781524658203125,18.0,0.0
19,0.4439158749580383,0.9070011520385742,0.617763319015503,0.8613092041015625,19.0,0.0
20,0.3885420401394367,0.9183728408813476,0.5720864284038544,0.8773838806152344,20.0,0.0
21,0.44925541549921033,0.9037593460083008,0.6489746922254562,0.8502041625976563,21.0,0.0
22,0.46920215293765066,0.8960680770874023,0.7731627315282822,0.8249684143066406,22.0,0.0
23,0.4432150501012802,0.9049947738647461,0.5921759474277496,0.8739187622070312,23.0,0.0
24,0.39389205768704416,0.9166888046264648,0.585904860496521,0.8762617492675782,24.0,0.0
25,0.4769325689971447,0.9036268997192383,0.5939799004793167,0.875279541015625,25.0,0.0
26,0.4180539247393608,0.910249252319336,0.6144523346424102,0.870654296875,26.0,0.0
27,0.4185953761637211,0.9102236557006836,0.7148609232902526,0.8410702514648437,27.0,0.0
28,0.4269797313213348,0.9117074203491211,0.7202318620681762,0.8304006958007812,28.0,0.0
29,0.41395630553364754,0.9090790557861328,1.899540469646454,0.7403076171875,29.0,0.0
