,val_loss,val_acc,loss,acc,lr,experiment,epoch
0,0.4684500765800476,0.89577392578125,0.7092826861143112,0.8343103942871094,9.999999747378752e-05,0.0,0.0
1,0.35499238699674607,0.9273707580566406,0.47451580345630645,0.8970215759277343,9.999999747378752e-05,0.0,1.0
2,0.36790309607982635,0.9273250579833985,0.4013443328142166,0.9131278686523437,9.999999747378752e-05,0.0,2.0
3,0.3452416551113129,0.9327338409423828,0.3601026973724365,0.9213849792480469,9.999999747378752e-06,0.0,3.0
4,0.34887431174516675,0.932083740234375,0.34938266837596893,0.9235690612792968,9.999999747378752e-06,0.0,4.0
5,0.3488474062085152,0.9319003295898437,0.3434169850349426,0.9248584289550781,9.999999974752427e-07,0.0,5.0
6,0.5150725400447845,0.8891537475585938,0.713743124961853,0.836288818359375,9.999999747378752e-05,1.0,0.0
7,0.40147158145904543,0.9194249725341797,0.48788646471500396,0.8938783569335937,9.999999747378752e-05,1.0,1.0
8,0.3122045534849167,0.9360087585449218,0.39674016439914706,0.9137655639648438,9.999999747378752e-05,1.0,2.0
9,0.32286046326160434,0.9336001586914062,0.3603925306797028,0.9213328247070313,9.999999747378752e-05,1.0,3.0
10,0.3376638466119766,0.9330960845947266,0.3302859048843384,0.9273847961425781,9.999999747378752e-06,1.0,4.0
11,0.48646717727184297,0.8920891571044922,0.7195525271892548,0.8338796997070312,9.999999747378752e-05,2.0,0.0
12,0.34917432695627215,0.9289886474609375,0.4774372009038925,0.89642578125,9.999999747378752e-05,2.0,1.0
13,0.31586945086717605,0.93493896484375,0.401451501250267,0.9133484802246093,9.999999747378752e-05,2.0,2.0
14,0.3267523005604744,0.9336960601806641,0.36414402663707734,0.9206597900390625,9.999999747378752e-05,2.0,3.0
15,0.33548337817192075,0.9347025299072266,0.33207828605175016,0.9271618957519532,9.999999747378752e-06,2.0,4.0
16,0.5458197057247162,0.87834228515625,0.7314486212730408,0.8298710327148437,9.999999747378752e-05,3.0,0.0
17,0.3517382565140724,0.9263747406005859,0.49536972510814664,0.8924337463378906,9.999999747378752e-05,3.0,1.0
18,0.3304056105017662,0.9328509521484375,0.40947922217845917,0.9111691284179687,9.999999747378752e-05,3.0,2.0
19,0.3316515117883682,0.9340101623535156,0.3705129940509796,0.9192770080566406,9.999999747378752e-05,3.0,3.0
20,0.3296100190281868,0.9347940826416016,0.34537183272838595,0.9244244689941407,9.999999747378752e-05,3.0,4.0
21,0.3143839877843857,0.9363020324707031,0.3249933966398239,0.9287287902832031,9.999999747378752e-05,3.0,5.0
22,0.32359344750642777,0.9352107238769531,0.30564830303192136,0.9327903747558594,9.999999747378752e-05,3.0,6.0
23,0.3467916506528854,0.9341159057617188,0.28554263108968736,0.9371663818359375,9.999999747378752e-06,3.0,7.0
24,0.45818870395421984,0.9016962432861328,0.7084965133666992,0.8392701110839844,9.999999747378752e-05,4.0,0.0
25,0.33619303107261655,0.9302891540527344,0.46740894174575803,0.8983732299804688,9.999999747378752e-05,4.0,1.0
26,0.3392340409755707,0.9331346893310547,0.3881156040430069,0.9153592529296875,9.999999747378752e-05,4.0,2.0
27,0.33407692819833756,0.9330918121337891,0.35564274322986605,0.922185546875,9.999999747378752e-05,4.0,3.0
28,0.32985644668340686,0.9335843658447266,0.32508740830421445,0.9285507202148438,9.999999747378752e-06,4.0,4.0
29,0.3337927678227425,0.9328844451904297,0.31889938509464266,0.9298230285644531,9.999999747378752e-06,4.0,5.0
30,0.33101864129304887,0.9340409851074218,0.31372791600227357,0.9309840698242188,9.999999974752427e-07,4.0,6.0
31,0.33237280309200284,0.9337496948242188,0.3128615220785141,0.9310838317871094,9.999999974752427e-07,4.0,7.0
32,0.33138554185628893,0.9340636444091797,0.31247317814826964,0.9312842407226563,1.0000000116860974e-07,4.0,8.0
33,0.33196878015995024,0.9339401245117187,0.3120518797636032,0.9313077392578125,9.99999993922529e-09,4.0,9.0
34,0.33021999180316924,0.9341519165039063,0.31200358402729034,0.931369384765625,9.999999717180685e-10,4.0,10.0
35,0.3320436707139015,0.9340137481689453,0.3126729074716568,0.931257568359375,9.999999717180685e-10,4.0,11.0
36,0.3312410882115364,0.9341156005859375,0.3128814582824707,0.9311723022460937,9.999999439624929e-11,4.0,12.0
