,val_loss,val_acc,loss,acc,experiment,epoch
0,0.37157529339194295,0.9234010696411132,0.5792496443390847,0.8732500152587891,0.0,0.0
1,0.3803000673651695,0.9292476272583008,0.5927230287790298,0.8705419769287109,1.0,0.0
2,0.3782122397422791,0.9278041839599609,0.60758165371418,0.8662528457641602,2.0,0.0
3,0.38401554137468336,0.9221294021606445,0.5835340302288532,0.8728283920288086,3.0,0.0
4,0.38609787181019783,0.9185960388183594,0.5913291848599911,0.8711243591308594,4.0,0.0
5,0.38107616677880285,0.9236942672729492,0.5897630937993527,0.8702243270874024,5.0,0.0
6,0.4129670050740242,0.9147531509399414,0.5961967476606369,0.8694235916137696,6.0,0.0
7,0.39521894603967667,0.9248954010009766,0.5890234650075435,0.8713490371704101,7.0,0.0
8,0.43516065388917924,0.9127072143554688,0.5851351852118969,0.872699806213379,8.0,0.0
9,0.3873129479587078,0.9253900527954102,0.5912485651671886,0.8707891464233398,9.0,0.0
